enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
31692.0,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40.0,0.0
22337.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,102.0,0.0
6870.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36.0,1.0
9069.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,>4,9.0,1.0
24016.0,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,1,62.0,1.0
9804.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,10.0,0.0
9779.0,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,NGO,>4,18.0,0.0
14974.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,50.0,0.0
21352.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6.0,1.0
16993.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,42.0,0.0
26916.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,89.0,0.0
12131.0,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,10.0,0.0
15175.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,37.0,0.0
2486.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,29.0,0.0
22448.0,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,>4,36.0,1.0
12497.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Early Stage Startup,>4,6.0,0.0
5225.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,3,73.0,0.0
15236.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,118.0,0.0
