enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
26302.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,90.0,1.0
4512.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,>4,19.0,0.0
30325.0,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,Other,3,50-99,Pvt Ltd,never,32.0,0.0
23445.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,8.0,1.0
22233.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,4,51.0,0.0
31097.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,19.0,0.0
32461.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,135.0,0.0
24428.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,12.0,0.0
810.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,128.0,0.0
12794.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,72.0,0.0
30673.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,72.0,0.0
27210.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21.0,0.0
2313.0,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,14.0,0.0
23166.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,53.0,0.0
5626.0,city_152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Early Stage Startup,1,28.0,0.0
5996.0,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,13.0,0.0
15344.0,city_74,0.579,Male,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,32.0,0.0
7586.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,4,150.0,0.0
33305.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,>4,22.0,0.0
6071.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Oct-49,Pvt Ltd,1,258.0,0.0
19225.0,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,19.0,0.0
21311.0,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,<1,Oct-49,Pvt Ltd,1,6.0,1.0
29151.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,276.0,0.0
9019.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,Oct-49,Pvt Ltd,3,87.0,0.0
24069.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,4.0,0.0
18926.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,2.0,0.0
10312.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,55.0,0.0
30380.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,58.0,0.0
29616.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,54.0,0.0
31101.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,1,10.0,0.0
31831.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,3,36.0,0.0
27619.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,NGO,4,32.0,0.0
14141.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,18.0,0.0
28519.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,34.0,1.0
8887.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,59.0,1.0
4227.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,126.0,0.0
5740.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,<10,Pvt Ltd,>4,45.0,0.0
1986.0,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,Oct-49,Public Sector,1,158.0,0.0
25741.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,55.0,0.0
28047.0,city_149,0.6890000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,11.0,0.0
29007.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,131.0,0.0
15687.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,330.0,0.0
19448.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,314.0,1.0
21884.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,42.0,0.0
