enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
27137.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,24.0,0.0
11147.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,114.0,0.0
30234.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,>4,98.0,0.0
13966.0,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,124.0,0.0
9992.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Early Stage Startup,2,44.0,0.0
18842.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,2,12.0,0.0
7974.0,city_128,0.527,Male,Has relevent experience,Full time course,Masters,STEM,8,5000-9999,Public Sector,never,176.0,0.0
29143.0,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,108.0,0.0
7237.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,24.0,1.0
6958.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,139.0,0.0
26331.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,67.0,1.0
30594.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,30.0,0.0
18844.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,47.0,0.0
16792.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,41.0,0.0
11067.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,2,68.0,1.0
16292.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,50.0,1.0
31009.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,312.0,0.0
26257.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,214.0,1.0
11513.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,21.0,0.0
25719.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,2,<10,Early Stage Startup,1,26.0,0.0
1906.0,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,78.0,0.0
31214.0,city_59,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,14.0,1.0
30661.0,city_54,0.856,Male,No relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,119.0,0.0
18231.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,78.0,0.0
4775.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,68.0,0.0
29893.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,262.0,0.0
8200.0,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,1,88.0,0.0
11531.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,97.0,0.0
15908.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Funded Startup,2,2.0,0.0
9401.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,76.0,0.0
17419.0,city_65,0.802,Female,Has relevent experience,Part time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,174.0,0.0
8846.0,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,2,3.0,0.0
31320.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,25.0,0.0
30463.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,22.0,0.0
12859.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Funded Startup,1,129.0,0.0
20865.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,56.0,0.0
390.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,28.0,0.0
15070.0,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,152.0,0.0
31608.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Other,1,83.0,0.0
