enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
29013.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,96.0,1.0
26272.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,33.0,0.0
5262.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,192.0,1.0
8572.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222.0,0.0
26880.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,3,105.0,0.0
5257.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,3.0,0.0
444.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,30.0,0.0
21630.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,1,33.0,1.0
19862.0,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,125.0,0.0
2692.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,122.0,0.0
19595.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Oct-49,Funded Startup,1,96.0,0.0
16990.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,97.0,1.0
3144.0,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Other,>20,100-500,Public Sector,>4,34.0,0.0
14761.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,71.0,1.0
2981.0,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,17,50-99,Pvt Ltd,>4,26.0,0.0
21696.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,20.0,0.0
23868.0,city_157,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Funded Startup,1,48.0,0.0
7750.0,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,96.0,0.0
6478.0,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,1,105.0,0.0
28374.0,city_76,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,Oct-49,Pvt Ltd,>4,16.0,0.0
15692.0,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Early Stage Startup,1,8.0,0.0
5223.0,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,136.0,0.0
12791.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23.0,0.0
20246.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,36.0,0.0
24696.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,228.0,0.0
27492.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,never,202.0,0.0
22895.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,20.0,0.0
8231.0,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,28.0,0.0
21799.0,city_97,0.925,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,28.0,0.0
13168.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,102.0,0.0
7138.0,city_71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,2,43.0,0.0
21319.0,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,100-500,Pvt Ltd,1,52.0,1.0
13551.0,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,Oct-49,Pvt Ltd,2,136.0,1.0
4759.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,12.0,1.0
9923.0,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,4,106.0,0.0
17687.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,30.0,1.0
10520.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61.0,0.0
8436.0,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Funded Startup,1,68.0,0.0
7056.0,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,15,Oct-49,Pvt Ltd,never,164.0,0.0
32904.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,54.0,0.0
25532.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,25.0,0.0
640.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,74.0,0.0
26133.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,76.0,0.0
16236.0,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,>4,55.0,0.0
2793.0,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,166.0,0.0
30423.0,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,151.0,0.0
27785.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,20.0,0.0
13796.0,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,86.0,0.0
32253.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,129.0,0.0
22370.0,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,104.0,1.0
29821.0,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,Other,13,50-99,Funded Startup,2,54.0,0.0
6075.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,50.0,0.0
30625.0,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,4.0,1.0
29456.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,66.0,0.0
3690.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,24.0,1.0
21895.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,Oct-49,Pvt Ltd,1,113.0,0.0
861.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,262.0,0.0
3513.0,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,14.0,0.0
26317.0,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,98.0,0.0
19671.0,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,16,1000-4999,Pvt Ltd,never,29.0,1.0
12501.0,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,>4,46.0,1.0
31564.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Funded Startup,2,21.0,0.0
13970.0,city_73,0.754,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,NGO,>4,109.0,0.0
6663.0,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,26.0,0.0
26115.0,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,65.0,1.0
2205.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,never,56.0,1.0
30782.0,city_160,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,>20,500-999,Other,>4,10.0,0.0
24680.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,NGO,3,6.0,0.0
14436.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,>4,139.0,0.0
6828.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,60.0,1.0
21564.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46.0,1.0
15093.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,18.0,0.0
29265.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,37.0,0.0
868.0,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,330.0,0.0
18330.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,39.0,1.0
3766.0,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,32.0,0.0
11021.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,16.0,0.0
32448.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,53.0,0.0
18678.0,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,2,27.0,0.0
13086.0,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,90.0,0.0
13597.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,107.0,0.0
31382.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,Other,>4,50.0,0.0
22610.0,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51.0,1.0
15983.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,72.0,0.0
4887.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,56.0,0.0
30827.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,2,84.0,1.0
14758.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,17.0,0.0
19800.0,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,26.0,0.0
29153.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,127.0,0.0
17753.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,92.0,0.0
32769.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,1,19.0,0.0
30471.0,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170.0,0.0
18630.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,3,72.0,0.0
21680.0,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,57.0,1.0
32837.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,4.0,0.0
30126.0,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Early Stage Startup,4,84.0,0.0
27867.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,66.0,0.0
11924.0,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,76.0,0.0
20920.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,216.0,0.0
8928.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Pvt Ltd,2,110.0,0.0
28077.0,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,NGO,4,6.0,0.0
7082.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,68.0,0.0
32119.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130.0,0.0
30230.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,258.0,1.0
3942.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,212.0,0.0
16617.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Funded Startup,1,20.0,0.0
18772.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,55.0,0.0
28558.0,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,54.0,1.0
10676.0,city_10,0.895,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,152.0,0.0
28720.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,Oct-49,Pvt Ltd,1,332.0,0.0
27655.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,116.0,1.0
11455.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,53.0,1.0
12249.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,108.0,0.0
18599.0,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,Oct-49,Public Sector,4,40.0,1.0
26523.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,22.0,0.0
931.0,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,6.0,0.0
28127.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,5.0,1.0
23932.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,100.0,0.0
31421.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Pvt Ltd,>4,18.0,0.0
13584.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,57.0,0.0
15248.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,264.0,1.0
7365.0,city_57,0.866,Male,No relevent experience,no_enrollment,Phd,STEM,9,100-500,Pvt Ltd,>4,53.0,0.0
2906.0,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,39.0,0.0
12800.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,Oct-49,Pvt Ltd,1,46.0,1.0
19940.0,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,20.0,0.0
3485.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,178.0,0.0
29559.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,55.0,0.0
18887.0,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,never,62.0,0.0
15915.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,170.0,0.0
24082.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Oct-49,Pvt Ltd,1,8.0,1.0
3424.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Other,1,8.0,0.0
17303.0,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,144.0,0.0
15069.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,50-99,Funded Startup,1,7.0,1.0
