enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
20871.0,city_72,0.795,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,4,52.0,0.0
31867.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,never,57.0,0.0
10764.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,188.0,0.0
18639.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,122.0,0.0
13111.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180.0,0.0
23032.0,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,45.0,0.0
13608.0,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,46.0,0.0
13384.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,16.0,0.0
30823.0,city_50,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,23.0,0.0
20531.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41.0,0.0
12193.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,77.0,0.0
2888.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,never,80.0,0.0
16482.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,2,41.0,1.0
5972.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,8.0,0.0
26265.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,15,50-99,Public Sector,1,108.0,1.0
12575.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,99.0,0.0
1922.0,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,88.0,1.0
8604.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,43.0,0.0
4604.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,20.0,0.0
33.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,24.0,0.0
25099.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,176.0,0.0
1394.0,city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,7,<10,Funded Startup,4,22.0,0.0
936.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,4,81.0,0.0
20247.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,4.0,0.0
6385.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Funded Startup,2,41.0,0.0
19958.0,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,45.0,0.0
11892.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Early Stage Startup,1,52.0,0.0
20698.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72.0,0.0
31602.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7.0,0.0
2301.0,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,28.0,0.0
7383.0,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,41.0,0.0
27757.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,20.0,0.0
14394.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,146.0,0.0
26598.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,NGO,1,50.0,0.0
29270.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,22.0,0.0
17805.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,24.0,0.0
26013.0,city_65,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,149.0,0.0
1085.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,166.0,0.0
10545.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,112.0,0.0
31022.0,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,1,114.0,0.0
32008.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,2,44.0,0.0
16343.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,17.0,0.0
