enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
19330.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20.0,1.0
15903.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,61.0,0.0
6773.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,13.0,1.0
30200.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,13.0,0.0
7492.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,1,56.0,0.0
29271.0,city_83,0.923,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,70.0,1.0
4022.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,never,314.0,0.0
13794.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,100.0,0.0
14688.0,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97.0,0.0
12317.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,50.0,0.0
21196.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,41.0,0.0
24639.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,14.0,0.0
29362.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,90.0,0.0
16455.0,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,1,56.0,0.0
25691.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,2,21.0,0.0
26294.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,1,24.0,1.0
17745.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,64.0,0.0
24575.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,56.0,0.0
24511.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,NGO,1,72.0,0.0
12623.0,city_83,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,28.0,0.0
28426.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,19.0,0.0
13198.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,218.0,0.0
17582.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,18.0,0.0
28790.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,14,10000+,Pvt Ltd,1,158.0,0.0
8194.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,24.0,0.0
23361.0,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Pvt Ltd,>4,7.0,0.0
14665.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,2,45.0,0.0
3977.0,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Funded Startup,2,108.0,0.0
26639.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,NGO,1,13.0,0.0
13799.0,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,2,212.0,0.0
25139.0,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,9,10000+,NGO,2,18.0,0.0
21798.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50.0,0.0
1529.0,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,18.0,0.0
10370.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166.0,0.0
33127.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,2.0,0.0
