enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4127.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,101.0,0.0
31159.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,10.0,1.0
26778.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,10.0,1.0
30812.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,94.0,0.0
12958.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,61.0,1.0
2589.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,46.0,0.0
13640.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Public Sector,1,46.0,0.0
13784.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,3,86.0,0.0
3061.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,9,50-99,Pvt Ltd,2,8.0,0.0
29941.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,165.0,0.0
18955.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,1,94.0,0.0
25020.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Public Sector,2,29.0,1.0
18814.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,22.0,0.0
16503.0,city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,1,102.0,0.0
21289.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,Oct-49,Pvt Ltd,3,6.0,1.0
21337.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,24.0,0.0
5552.0,city_89,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,2,13.0,0.0
25772.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,Arts,1,50-99,Funded Startup,1,62.0,1.0
24192.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,16.0,0.0
28884.0,city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,4,29.0,0.0
10603.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,54.0,0.0
8.0,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,2,12.0,0.0
24847.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,25.0,1.0
7975.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Business Degree,4,500-999,Pvt Ltd,1,206.0,0.0
14476.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,>4,39.0,1.0
86.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,81.0,0.0
17262.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,never,300.0,0.0
25201.0,city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,2,73.0,0.0
7229.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,2,11.0,0.0
32674.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,22.0,0.0
12224.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,59.0,1.0
1544.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,83.0,0.0
33301.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,NGO,2,268.0,1.0
21600.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Funded Startup,1,47.0,1.0
18178.0,city_20,0.7959999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,79.0,0.0
24834.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Public Sector,2,19.0,0.0
26565.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,21.0,0.0
20218.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,never,11.0,0.0
17288.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Funded Startup,2,34.0,1.0
1909.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,4,114.0,1.0
18443.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,28.0,1.0
25296.0,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Early Stage Startup,2,52.0,0.0
22461.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,2,30.0,1.0
26286.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,124.0,0.0
17813.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,52.0,0.0
8853.0,city_103,0.92,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9.0,0.0
16354.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,39.0,0.0
31888.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,46.0,0.0
32858.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Oct-49,Early Stage Startup,1,178.0,0.0
21941.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,3,47.0,1.0
8950.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,163.0,0.0
10888.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,Humanities,14,500-999,Public Sector,4,112.0,0.0
4109.0,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,30.0,0.0
17766.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,27.0,0.0
4445.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,2,48.0,0.0
32691.0,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,never,64.0,0.0
10743.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,50-99,Pvt Ltd,1,31.0,0.0
1484.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,7.0,0.0
14640.0,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,5,10000+,Public Sector,1,328.0,1.0
2762.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,<10,Pvt Ltd,1,156.0,0.0
15058.0,city_11,0.55,Male,No relevent experience,Part time course,Graduate,STEM,3,Oct-49,Pvt Ltd,1,322.0,0.0
19925.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Funded Startup,1,60.0,0.0
8079.0,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,132.0,0.0
8553.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,71.0,0.0
10388.0,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,40.0,0.0
25766.0,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96.0,0.0
29741.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21.0,0.0
26762.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,2,73.0,0.0
16932.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,500-999,Pvt Ltd,1,67.0,0.0
26428.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,Early Stage Startup,never,20.0,0.0
27357.0,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,Arts,18,100-500,Public Sector,2,60.0,0.0
12061.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Other,1,47.0,0.0
13585.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,>4,35.0,0.0
7782.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Oct-49,Funded Startup,3,12.0,0.0
22782.0,city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,7,500-999,Public Sector,1,35.0,0.0
28926.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,5,10000+,Pvt Ltd,>4,12.0,0.0
31548.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,174.0,0.0
13325.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,107.0,0.0
14058.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,<10,Pvt Ltd,>4,14.0,0.0
18363.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,10.0,0.0
11164.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,3,47.0,0.0
2476.0,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,23.0,0.0
27070.0,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,15.0,0.0
24644.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,41.0,0.0
21867.0,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68.0,0.0
25539.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Public Sector,2,112.0,0.0
12731.0,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,29.0,0.0
25207.0,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,57.0,0.0
2747.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,1,16.0,0.0
15475.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,322.0,0.0
3470.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,4,75.0,0.0
1005.0,city_73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,2,47.0,0.0
