enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
20686.0,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,56.0,0.0
31972.0,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,68.0,0.0
5383.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,22.0,0.0
25521.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,500-999,Pvt Ltd,>4,9.0,0.0
30778.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,28.0,0.0
20087.0,city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,7.0,0.0
5701.0,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,12.0,0.0
17588.0,city_114,0.926,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,3,156.0,1.0
16767.0,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,124.0,0.0
13718.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,7.0,0.0
3467.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,64.0,0.0
6487.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,3,42.0,1.0
20124.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,28.0,0.0
11170.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,54.0,0.0
607.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,42.0,0.0
24219.0,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,8.0,0.0
25873.0,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,62.0,0.0
16192.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,25.0,0.0
31562.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,140.0,0.0
28429.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,35.0,0.0
16896.0,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Other,>4,162.0,1.0
27359.0,city_11,0.55,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,3,10.0,1.0
9758.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,Pvt Ltd,1,19.0,0.0
24949.0,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,1.0,0.0
7495.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,110.0,1.0
9036.0,city_21,0.624,Male,Has relevent experience,Full time course,Phd,STEM,4,Oct-49,NGO,2,17.0,0.0
21573.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,3,<10,Pvt Ltd,2,10.0,0.0
19588.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,107.0,1.0
4970.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,21.0,0.0
27907.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,20.0,0.0
17040.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,3.0,0.0
2403.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,9.0,0.0
3035.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,122.0,1.0
16144.0,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,94.0,0.0
1378.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,3,71.0,0.0
2306.0,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,3,27.0,0.0
24046.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,22.0,0.0
2406.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,19.0,1.0
19707.0,city_41,0.8270000000000001,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,20.0,0.0
23415.0,city_10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,9,<10,Funded Startup,2,26.0,0.0
17585.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,8.0,0.0
12178.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,168.0,1.0
1842.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,102.0,1.0
26214.0,city_173,0.878,Male,No relevent experience,Full time course,Masters,Humanities,9,100-500,Public Sector,2,56.0,0.0
27212.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,140.0,0.0
12414.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,25.0,1.0
21175.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,129.0,0.0
29083.0,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Early Stage Startup,1,106.0,0.0
7488.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,20.0,0.0
15827.0,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,never,102.0,0.0
