enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
17636.0,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,308.0,0.0
19827.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,105.0,0.0
25444.0,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,22.0,0.0
26923.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,51.0,1.0
14990.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56.0,0.0
755.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,5000-9999,Pvt Ltd,1,25.0,1.0
7540.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,196.0,0.0
21813.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,14.0,0.0
25693.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,9.0,0.0
32005.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,21.0,0.0
18770.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,13.0,0.0
1973.0,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Public Sector,1,22.0,0.0
25978.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,45.0,1.0
3909.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,1000-4999,NGO,1,48.0,0.0
32127.0,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,48.0,0.0
31456.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,54.0,0.0
22159.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,12,1000-4999,Pvt Ltd,1,51.0,0.0
27649.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,4.0,0.0
29650.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,3,36.0,0.0
10554.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,22.0,0.0
15252.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,3.0,0.0
20510.0,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Early Stage Startup,1,38.0,0.0
11382.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7.0,0.0
3754.0,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,3,24.0,0.0
28729.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,NGO,1,94.0,0.0
29064.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,14.0,1.0
7451.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,33.0,1.0
17489.0,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,8,Oct-49,Pvt Ltd,1,47.0,0.0
15921.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30.0,0.0
28547.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,69.0,0.0
30839.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,23.0,0.0
7695.0,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,66.0,0.0
6505.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,170.0,0.0
16777.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,47.0,0.0
28628.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,107.0,0.0
9845.0,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,78.0,0.0
31062.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,82.0,0.0
15549.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,67.0,0.0
3953.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,42.0,0.0
11453.0,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,214.0,0.0
7694.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39.0,0.0
15764.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,182.0,0.0
9767.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,106.0,0.0
5554.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,22.0,0.0
15738.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,194.0,0.0
27346.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Funded Startup,2,8.0,0.0
4733.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,96.0,0.0
29379.0,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,152.0,0.0
