enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
29250.0,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,144.0,1.0
14572.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,4,33.0,1.0
24095.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,4,204.0,0.0
28781.0,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,70.0,0.0
9010.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,>4,138.0,0.0
28417.0,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157.0,1.0
17566.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,77.0,0.0
20442.0,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,20.0,0.0
18123.0,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,136.0,0.0
19000.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17.0,0.0
16787.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,>4,154.0,0.0
10666.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,No Major,19,10000+,Pvt Ltd,never,18.0,0.0
8540.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52.0,0.0
1106.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,33.0,0.0
28174.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,15,500-999,Public Sector,1,109.0,0.0
7133.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55.0,0.0
31064.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,4,5.0,0.0
12063.0,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,2,178.0,0.0
10133.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,74.0,0.0
30870.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,36.0,0.0
29247.0,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61.0,0.0
10244.0,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,4,<10,Pvt Ltd,1,108.0,0.0
6235.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,8.0,0.0
15575.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,16.0,0.0
29687.0,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,2,124.0,0.0
30880.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,7.0,0.0
29402.0,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,2,10.0,0.0
29023.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,30.0,0.0
30140.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,7.0,1.0
5755.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,10.0,0.0
27993.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,4,113.0,1.0
6229.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,1,Oct-49,Funded Startup,1,139.0,1.0
29919.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,40.0,1.0
886.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,>4,32.0,1.0
26562.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,92.0,0.0
19246.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,never,192.0,0.0
26867.0,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,2,21.0,0.0
3224.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,3,158.0,0.0
18167.0,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,20.0,0.0
12506.0,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Business Degree,18,50-99,NGO,1,31.0,0.0
13331.0,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,85.0,0.0
29309.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,NGO,1,6.0,0.0
22868.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,72.0,0.0
28243.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,46.0,1.0
10270.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,37.0,0.0
7702.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,1,21.0,0.0
30768.0,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,112.0,1.0
31526.0,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,Business Degree,<1,1000-4999,Pvt Ltd,1,18.0,0.0
6325.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,102.0,0.0
6194.0,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Public Sector,1,155.0,0.0
12368.0,city_152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,>4,106.0,0.0
12427.0,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,never,23.0,0.0
11103.0,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,never,62.0,0.0
25437.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,46.0,0.0
18777.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,>4,100.0,0.0
31308.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,32.0,0.0
18548.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,never,98.0,0.0
15315.0,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90.0,0.0
9814.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,47.0,0.0
13263.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,11.0,0.0
31286.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47.0,1.0
30025.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,82.0,0.0
8293.0,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,149.0,0.0
5053.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,26.0,0.0
12833.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,1,10.0,0.0
30990.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,104.0,1.0
32976.0,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,26.0,0.0
25863.0,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,50.0,1.0
33099.0,city_36,0.893,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,11.0,0.0
4284.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,149.0,0.0
27917.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,never,39.0,0.0
29157.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,102.0,0.0
9985.0,city_53,0.74,Female,Has relevent experience,Full time course,Graduate,STEM,11,Oct-49,Pvt Ltd,never,73.0,0.0
2955.0,city_67,0.855,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,25.0,0.0
2347.0,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,1,99.0,0.0
10999.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,152.0,0.0
27990.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,2,79.0,0.0
17422.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,3.0,1.0
28975.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,336.0,0.0
18016.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,6.0,0.0
18905.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,14.0,0.0
26588.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,218.0,1.0
16575.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,71.0,0.0
29490.0,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,3,140.0,1.0
28538.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51.0,1.0
13587.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,35.0,0.0
6820.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Public Sector,2,7.0,0.0
21992.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,17.0,0.0
1030.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,164.0,0.0
